Time,AX,AY,AZ,GPSX,GPSY,GPSZ
23968,-0.00739,-0.00195,0.17676,-91.00000,39.00000
24467,-0.05127,-0.01031,1.00214,-61.00000,78.00000
24971,-0.04926,-0.00848,1.00452,-16.00000,98.00000
25471,-0.05066,-0.00891,1.00305,33.00000,94.00000
25977,-0.05109,-0.00793,1.00519,74.00000,66.00000
26476,-0.04956,-0.00940,1.00397,97.00000,22.00000
26982,-0.05103,-0.00763,1.00659,96.00000,-27.00000
27483,-0.04956,-0.00909,1.00439,71.00000,-70.00000
27987,-0.04620,-0.00964,1.00354,28.00000,-95.00000
28487,-0.04889,-0.00928,1.00311,-21.00000,-97.00000
28992,-0.04810,-0.00818,1.00262,-65.00000,-75.00000
29492,-0.04871,-0.00885,1.00409,-93.00000,-34.00000
29997,-0.04993,-0.00867,1.00317,-98.00000,15.00000
30497,-0.04950,-0.00861,1.00476,-79.00000,60.00000
31002,-0.04755,-0.00964,1.00433,-40.00000,91.00000
31502,-0.04913,-0.00989,1.00354,8.00000,99.00000
32008,-0.04907,-0.00916,1.00433,55.00000,82.00000
32507,-0.04932,-0.00830,1.00317,88.00000,46.00000
33008,-0.04932,-0.00818,1.00470,99.00000,-2.00000
33508,-0.04956,-0.00879,1.00452,86.00000,-49.00000
34012,-0.04919,-0.00946,1.00549,51.00000,-85.00000
34512,-0.05005,-0.00934,1.00299,4.00000,-99.00000
35016,-0.04987,-0.00873,1.00525,-44.00000,-89.00000
35516,-0.04987,-0.00836,1.00195,-81.00000,-57.00000
36024,-0.89087,0.03473,0.37439,-99.00000,-10.00000
36524,-0.87872,-0.01813,0.45392,-92.00000,38.00000
37030,-0.85712,0.00671,0.48657,-62.00000,78.00000
37530,-0.86450,0.00293,0.47394,-16.00000,98.00000
38036,-0.86700,0.00421,0.46759,33.00000,94.00000
38535,-0.86761,0.00659,0.46625,74.00000,67.00000
39040,-0.86475,0.00415,0.46576,97.00000,22.00000
39540,-0.04797,-0.00964,1.00281,96.00000,-26.00000
40047,-0.04736,-0.00909,1.00415,71.00000,-70.00000
40546,-0.05237,-0.00714,1.01532,29.00000,-95.00000
41053,0.71259,0.01831,0.70270,-21.00000,-97.00000
41552,0.94116,0.01080,0.35364,-65.00000,-75.00000
42059,0.95367,0.00153,0.34119,-93.00000,-34.00000
42558,0.93329,0.01062,0.37018,-98.00000,14.00000
43061,0.93268,0.00781,0.37317,-79.00000,60.00000
43561,0.94495,0.00287,0.36053,-40.00000,91.00000
44069,0.33990,-0.07379,0.87738,8.00000,99.00000
44568,-0.04681,-0.00867,1.00238,55.00000,83.00000
45074,-0.04681,-0.00952,1.00323,88.00000,46.00000
45575,-0.04724,-0.01062,1.00482,99.00000,-2.00000
46078,-0.04663,-0.00854,1.00439,86.00000,-50.00000
46577,-0.04797,-0.00885,1.00427,52.00000,-85.00000
47082,-0.04919,-0.00989,1.00458,4.00000,-99.00000
47582,-0.04718,-0.00922,1.00543,-44.00000,-89.00000
48090,-0.04565,-0.00897,1.00293,-82.00000,-56.00000
48590,-0.04712,-0.00958,1.00415,-99.00000,-10.00000
49095,-0.04840,-0.01093,1.00494,-92.00000,39.00000
49595,-0.04791,-0.00977,1.00427,-62.00000,78.00000
50101,-0.04688,-0.00867,1.00360,-16.00000,98.00000
50601,-0.04724,-0.00909,1.00354,32.00000,94.00000
51110,-0.04852,-0.00964,1.00519,74.00000,66.00000
51609,-0.04810,-0.00940,1.00378,97.00000,22.00000
52112,-0.04736,-0.00885,1.00500,96.00000,-27.00000
52612,-0.04584,-0.01056,1.00403,71.00000,-70.00000
53117,-0.04822,-0.01038,1.00433,28.00000,-95.00000
53617,-0.04724,-0.00970,1.00409,-20.00000,-97.00000
54121,-0.04803,-0.01105,1.00433,-65.00000,-75.00000
54621,-0.04657,-0.00964,1.00323,-93.00000,-34.00000
