Time,AX,AY,AZ,GPSX,GPSY,GPSZ
237867,-0.05096,-0.00079,1.00665,-77.00000,62.00000
238066,-0.05206,0.00018,1.00494,-64.00000,76.00000
238256,-0.05243,0.00000,1.00568,-48.00000,87.00000
238356,-0.05078,-0.00043,1.00507,-39.00000,91.00000
238459,-0.05023,-0.00006,1.00641,-29.00000,95.00000
238560,-0.05115,-0.00061,1.00671,-19.00000,97.00000
238659,-0.05096,-0.00073,1.00671,-10.00000,99.00000
238760,-0.05042,-0.00098,1.00708,0.00000,99.00000
238872,-0.05060,-0.00085,1.00635,11.00000,99.00000
239076,-0.05090,-0.00189,1.00519,30.00000,95.00000
239279,-0.05115,-0.00092,1.00562,49.00000,86.00000
239478,-0.05023,-0.00067,1.00616,65.00000,75.00000
239677,-0.05188,-0.00085,1.00562,79.00000,60.00000
239878,-0.05139,-0.00055,1.00476,89.00000,43.00000
240083,-0.05109,0.00085,1.00562,96.00000,24.00000
240282,-0.05206,-0.00012,1.00372,99.00000,4.00000
240481,-0.05145,-0.00067,1.00647,98.00000,-14.00000
533338,-0.05170,-0.00110,1.00616,-66.00000,74.00000
533543,-0.05225,0.00000,1.00574,-50.00000,86.00000
533742,-0.05054,-0.00134,1.00409,-32.00000,94.00000
533944,-0.05243,0.00055,1.00610,-12.00000,99.00000
534147,-0.05225,-0.00208,1.00757,7.00000,99.00000
534344,-0.05060,0.00012,1.00464,26.00000,96.00000
534546,-0.05121,-0.00043,1.00262,45.00000,88.00000
534749,-0.05072,0.00012,1.00580,62.00000,77.00000
534948,-0.05139,-0.00116,1.00568,76.00000,63.00000
535152,-0.05139,-0.00183,1.00623,88.00000,47.00000
535351,-0.05115,-0.00085,1.00317,95.00000,28.00000
535552,-0.05042,0.00012,1.00574,99.00000,8.00000
