Time,AX,AY,AZ,GPSX,GPSY,GPSZ
84680,-0.04797,-0.00928,1.00842,14.00000,-98.00000
85273,-0.04840,-0.00867,1.00806,-43.00000,-90.00000
85773,-0.04852,-0.00928,1.00903,-81.00000,-58.00000
86283,-0.04742,-0.00897,1.00635,-99.00000,-11.00000
86783,-0.04907,-0.00854,1.00891,-92.00000,37.00000
87289,-0.04938,-0.00824,1.00830,-62.00000,78.00000
87789,-0.04822,-0.00867,1.00818,-17.00000,98.00000
88294,-0.04767,-0.00824,1.00879,32.00000,94.00000
88793,-0.05005,-0.00940,1.00671,73.00000,67.00000
89298,-0.04968,-0.00781,1.00745,97.00000,23.00000
89798,-0.04877,-0.00824,1.00800,96.00000,-25.00000
90307,-0.04913,-0.00879,1.00769,71.00000,-69.00000
90807,-0.04779,-0.00928,1.00916,29.00000,-95.00000
91314,-0.04822,-0.01013,1.00854,-20.00000,-97.00000
91813,-0.04736,-0.00830,1.00836,-64.00000,-76.00000
105199,-0.04883,-0.00934,1.00696,-99.00000,-4.00000
105796,-0.04871,-0.00891,1.00708,-85.00000,52.00000
106401,-0.04462,-0.02124,1.05139,-40.00000,91.00000
106995,-0.97424,0.00916,0.18500,17.00000,98.00000
107494,-0.97119,0.01263,0.16705,62.00000,77.00000
108001,-0.96545,0.01471,0.16620,92.00000,37.00000
108501,-0.96930,0.01569,0.16907,99.00000,-11.00000
109010,-0.96588,0.01904,0.17950,81.00000,-58.00000
109510,-0.05402,-0.00885,1.02917,43.00000,-90.00000
110019,-0.03619,-0.00830,1.01361,-6.00000,-99.00000
110519,0.81238,0.00293,0.56293,-53.00000,-84.00000
111023,0.90118,-0.00269,0.45685,-87.00000,-48.00000
111523,0.89990,0.00281,0.46625,-99.00000,0.00000
112024,0.88959,0.00543,0.47211,-87.00000,47.00000
112525,0.55005,0.01471,0.82343,-54.00000,84.00000
113030,0.04993,0.03436,1.00830,-6.00000,99.00000
113530,-0.02246,0.07385,1.00519,41.00000,90.00000
114045,-0.01843,0.07153,1.00751,81.00000,58.00000
114544,-0.02118,0.07318,1.00696,99.00000,12.00000
115051,-0.01947,0.07135,1.00696,92.00000,-37.00000
115552,-0.01855,0.07153,1.00537,63.00000,-77.00000
116058,-0.02020,0.07129,1.00409,17.00000,-98.00000
116558,-0.01935,0.07196,1.00671,-31.00000,-94.00000
117059,-0.01849,0.07074,1.00555,-73.00000,-68.00000
117559,-0.01898,0.07166,1.00439,-96.00000,-24.00000
118061,-0.01892,0.07281,1.00647,-96.00000,24.00000
118560,-0.01910,0.07245,1.00555,-73.00000,68.00000
119070,-0.02008,0.07214,1.00647,-30.00000,95.00000
119569,-0.01764,0.07208,1.00677,18.00000,98.00000
120082,-0.02142,0.07123,1.00562,64.00000,76.00000
120581,-0.01776,0.07080,1.00580,93.00000,36.00000
121084,-0.01727,0.07294,1.00604,99.00000,-13.00000
121585,-0.01813,0.07251,1.00635,80.00000,-59.00000
122091,-0.01825,0.07214,1.00677,41.00000,-90.00000
122591,-0.01953,0.07184,1.00653,-6.00000,-99.00000
123099,-0.01941,0.07123,1.00629,-54.00000,-83.00000
123599,-0.01813,0.07135,1.00690,-88.00000,-47.00000
124102,-0.01862,0.07178,1.00452,-99.00000,0.00000
124601,-0.01923,0.07074,1.00519,-87.00000,48.00000
125110,-0.02057,0.07141,1.00531,-52.00000,85.00000
91799,-0.05023,-0.00916,1.00525,-63.00000,-76.00000
92305,-0.05176,-0.00848,1.00635,-93.00000,-36.00000
92804,-0.05066,-0.00934,1.00610,-99.00000,12.00000
93320,-0.04895,-0.00830,1.00610,-80.00000,59.00000
93918,-0.04974,-0.00922,1.00726,-32.00000,94.00000
94417,-0.05054,-0.00903,1.00439,16.00000,98.00000
94923,-0.05237,-0.00873,1.00629,62.00000,77.00000
95423,-0.04895,-0.00854,1.00659,92.00000,38.00000
95928,-0.04956,-0.00787,1.00720,99.00000,-10.00000
96428,-0.05157,-0.00848,1.00580,81.00000,-57.00000
96934,-0.05310,-0.00946,1.00800,43.00000,-89.00000
97433,-0.05072,-0.00769,1.00610,-4.00000,-99.00000
97941,-0.04980,-0.00757,1.00433,-52.00000,-85.00000
98442,-0.05109,-0.00836,1.00629,-86.00000,-49.00000
98947,-0.05054,-0.00983,1.00494,-99.00000,-1.00000
99446,-0.05042,-0.00732,1.00403,-88.00000,46.00000
