Time,AX,AY,AZ,GPSX,GPSY,GPSZ
19969,-0.05090,-0.00909,0.99786,89.00000,43.00000
20561,-0.05206,-0.00861,1.00323,99.00000,-14.00000
21166,-0.05005,-0.00732,1.00415,73.00000,-67.00000
21767,-0.05261,-0.00916,1.00513,22.00000,-97.00000
22370,-0.05176,-0.00751,1.00378,-36.00000,-92.00000
22974,-0.05145,-0.00739,1.00269,-83.00000,-55.00000
23579,-0.05396,-0.00897,1.00415,-99.00000,1.00000
24183,-0.05133,-0.00800,1.00293,-81.00000,58.00000
24785,-0.05267,-0.00793,1.00439,-34.00000,94.00000
25390,-0.05267,-0.00726,1.00458,25.00000,96.00000
25991,-0.05341,-0.00891,1.00317,75.00000,65.00000
26596,-0.05280,-0.00970,1.00385,99.00000,10.00000
27200,-0.05084,-0.00769,1.00336,87.00000,-47.00000
27801,-0.05096,-0.00696,1.00232,45.00000,-89.00000
28405,-0.04987,-0.00586,1.00366,-13.00000,-99.00000
29008,-0.04980,-0.00806,1.00372,-66.00000,-74.00000
29612,-0.05176,-0.00763,1.00281,-97.00000,-23.00000
30205,-0.05145,-0.00879,1.00360,-93.00000,35.00000
30705,-0.05121,-0.00818,1.00470,-65.00000,75.00000
31205,-0.05096,-0.00824,1.00183,-20.00000,97.00000
31706,-0.05157,-0.00732,1.00366,28.00000,95.00000
32206,-0.04980,-0.00830,1.00372,71.00000,70.00000
32706,-0.74243,0.01477,0.61115,96.00000,27.00000
33209,-0.83875,0.01093,0.51868,97.00000,-22.00000
33709,-0.84424,-0.00061,0.52008,75.00000,-66.00000
34223,-0.84540,0.00299,0.51166,32.00000,-94.00000
34723,-0.85309,0.00421,0.49146,-16.00000,-98.00000
35226,-0.85455,0.00165,0.48853,-61.00000,-78.00000
35726,-0.86389,-0.02002,0.47888,-92.00000,-39.00000
36233,-0.85040,0.00604,0.48718,-99.00000,10.00000
36732,-0.85400,0.01123,0.48297,-82.00000,56.00000
37238,-0.85815,0.00641,0.48553,-44.00000,89.00000
37737,-0.84174,0.02228,0.48163,3.00000,99.00000
38244,-0.85931,0.00525,0.48193,51.00000,85.00000
38745,-0.83075,0.02869,0.50897,86.00000,50.00000
39252,-0.85181,0.00220,0.50897,99.00000,1.00000
39752,-0.86322,-0.00610,0.49719,88.00000,-46.00000
40257,-0.85449,-0.00171,0.50012,55.00000,-83.00000
40757,-0.85828,-0.00055,0.51416,8.00000,-99.00000
41259,-0.85693,-0.00385,0.51019,-40.00000,-91.00000
41759,-0.85529,-0.00385,0.51947,-79.00000,-60.00000
42264,-0.83936,0.01215,0.51923,-98.00000,-14.00000
42764,-0.83075,0.01929,0.52130,-93.00000,34.00000
43264,-0.84100,0.00800,0.52112,-65.00000,75.00000
43764,-0.83215,0.01538,0.52765,-21.00000,97.00000
44274,-0.83911,0.00787,0.52240,28.00000,95.00000
44774,-0.82605,0.02216,0.51642,71.00000,70.00000
45282,-0.83630,0.01117,0.52795,96.00000,26.00000
45781,-0.82727,0.01343,0.52423,97.00000,-22.00000
46289,-0.82623,0.01471,0.53802,74.00000,-67.00000
46789,-0.81738,0.01721,0.55151,32.00000,-94.00000
47294,-0.80707,0.01703,0.55939,-16.00000,-98.00000
47793,-0.41974,-0.00604,0.88513,-62.00000,-78.00000
48300,-0.05200,-0.00848,1.00262,-92.00000,-38.00000
48800,-0.05096,-0.00751,1.00403,-99.00000,10.00000
49306,-0.05035,-0.00812,1.00391,-81.00000,57.00000
49806,-0.05109,-0.00842,1.00342,-44.00000,89.00000
50315,-0.05145,-0.00702,1.00250,4.00000,99.00000
50815,-0.05206,-0.00781,1.00317,52.00000,85.00000
51321,-0.05341,-0.00647,1.00433,87.00000,49.00000
51820,-0.05133,-0.00836,1.00317,99.00000,1.00000
52338,-0.05188,-0.00757,1.00256,87.00000,-48.00000
52838,-0.05261,-0.00800,1.00427,53.00000,-84.00000
53343,-0.05139,-0.00696,1.00513,6.00000,-99.00000
53843,-0.05182,-0.00745,1.00433,-42.00000,-90.00000
54350,-0.05066,-0.00824,1.00562,-80.00000,-58.00000
54849,-0.05194,-0.00787,1.00323,-99.00000,-12.00000
55356,-0.05243,-0.01001,1.00439,-92.00000,36.00000
55856,-0.05029,-0.00732,1.00378,-63.00000,76.00000
56361,-0.05151,-0.00800,1.00067,-18.00000,98.00000
56861,-0.05090,-0.00781,1.00439,30.00000,95.00000
57368,-0.05371,-0.00604,1.00397,73.00000,68.00000
57868,-0.05127,-0.00818,1.00397,96.00000,24.00000
58373,-0.05298,-0.00818,1.00275,96.00000,-25.00000
58873,-0.05084,-0.00812,1.00397,72.00000,-68.00000
59378,-0.05249,-0.00867,1.00415,30.00000,-95.00000
59879,-0.05188,-0.00854,1.00244,-18.00000,-98.00000
60384,-0.05219,-0.00720,1.00342,-63.00000,-76.00000
60883,-0.05005,-0.00677,1.00378,-92.00000,-36.00000
61390,-0.05035,-0.00665,1.00580,-99.00000,12.00000
61890,-0.05157,-0.00781,1.00409,-80.00000,58.00000
62398,-0.05133,-0.00787,1.00323,-42.00000,90.00000
62897,-0.05249,-0.00781,1.00293,6.00000,99.00000
63404,-0.05133,-0.00647,1.00433,54.00000,84.00000
63903,-0.05243,-0.00659,1.00488,87.00000,47.00000
64410,-0.05194,-0.00818,1.00293,99.00000,0.00000
64910,-0.05103,-0.00824,1.00085,87.00000,-48.00000
65410,-0.05298,-0.00836,1.00311,53.00000,-84.00000
65910,-0.05157,-0.00824,1.00470,6.00000,-99.00000
66414,-0.05048,-0.00677,1.00366,-42.00000,-90.00000
66913,-0.03125,-0.08722,1.08331,-80.00000,-59.00000
67427,-0.08020,-0.32007,0.97260,-99.00000,-11.00000
67926,-0.11035,-0.34723,0.92810,-92.00000,37.00000
68432,-0.08826,-0.35571,0.93805,-63.00000,77.00000
68933,-0.08636,-0.36444,0.94318,-18.00000,98.00000
69437,-0.09100,-0.36560,0.92627,31.00000,94.00000
