Time,AX,AY,AZ,GPSX,GPSY,GPSZ
110605,0.00000,0.00000,0.00000,-60.00000,-1.00000
4294967295,-0.00006,0.03119,-1.23639,-48627711.00000,1053687771.00000
4294967295,-0.00006,-1.00006,-0.00006,-1.00000,-1314520833.00000
3606902016,1.06244,-1.35547,-0.00006,-1.00000,-12289.00000
4294967295,1.59375,0.02649,-0.35938,1711261180.00000,-24000.00000
4294967295,-0.00189,-0.00006,-0.00006,-905904129.00000,-201326158.00000
1081802705,-0.00592,-0.00006,-0.00006,-1310721.00000,-1.00000
3006529791,0.00006,-0.04816,-0.00317,-6471564.00000,-1.00000
4294964735,-0.00006,-0.00006,0.03119,111618.00000,-3539724.00000
4294942016,-0.00006,-0.00006,0.15619,0.00000,16777216.00000
4093641140,-0.73462,1.73431,-1.48047,-1.00000,486539263.00000
0,0.00000,0.62506,0.02667,-973279232.00000,-1539277569.00000
4294967295,-0.00006,0.00226,0.00000,0.00000,28675072.00000
4292476150,1.00696,-0.00537,-0.00006,-1.00000,46.00000
0,-1.15723,0.00006,-0.04919,1080098769.00000,-83.00000
939524095,0.00000,0.00000,0.00000,-1236008960.00000,-52690943.00000
3007340287,-0.00006,-0.00006,-0.00006,16383.00000,0.00000
28751872,-0.48438,-0.92212,1.60931,-17856.00000,-1.00000
70,0.00000,0.00000,0.43750,-520093257.00000,1862258172.00000
4294967233,-0.00006,-0.00006,0.00470,0.00000,-2147418112.00000
4243456001,-0.00360,1.00537,-0.00336,-1.00000,5505023.00000
0,0.01562,-1.12659,0.00006,-3146496.00000,-2998180.00000
4294967295,1.39056,0.00000,0.00000,16777216.00000,112714.00000
1627374588,-0.57422,-0.00006,-0.00006,1560281087.00000,0.00000
2952855552,0.02686,-0.32812,-0.78149,-448764417.00000,-1.00000
6356991,0.00000,0.00000,0.00000,28906497.00000,-1040388864.00000
4293804131,-0.00006,-0.00006,-0.00006,98.00000,0.00000
113019,-0.04742,-0.00385,1.00458,-7.00000,-1.00000
0,0.00000,0.00000,-1.09583,-51314687.00000,1079705548.00000
0,0.00000,1.54688,0.00000,0.00000,-1169883136.00000
3439130112,1.43744,0.19141,0.00000,0.00000,25344.00000
0,-1.34375,0.02698,-0.59375,1174392316.00000,5696.00000
0,0.00592,0.00000,0.00000,402653184.00000,-637533765.00000
1078329293,0.00195,0.00000,0.00000,6160384.00000,0.00000
3151429888,0.00006,-0.04950,-0.00281,3293261.00000,0.00000
22016,0.00000,0.00000,0.01562,113723.00000,-3408673.00000
14912,0.00000,0.00000,1.26562,0.00000,16777216.00000
4076863932,-0.65649,1.57806,1.03516,0.00000,1241513984.00000
0,0.00000,0.09381,0.02716,-973280512.00000,1228950271.00000
0,0.00000,0.00409,0.00000,0.00000,29191168.00000
4290182361,1.00494,0.00488,0.00000,0.00000,59.00000
0,-1.03418,0.00006,-0.04810,1081409487.00000,85.00000
855638016,0.00000,0.00000,0.00000,-1103364096.00000,-51970047.00000
1514172415,0.00000,0.00000,0.00000,10496.00000,0.00000
29294848,-0.54688,-0.54712,1.76556,24896.00000,0.00000
23,0.00000,0.00000,1.59381,-620756545.00000,1728038140.00000
99,0.00000,0.00000,0.00079,0.00000,-889126912.00000
4241620993,-0.00427,1.00677,0.00604,0.00000,196608.00000
0,0.01562,-0.99719,0.00006,-3736369.00000,6504554.00000
0,-0.09375,-0.00006,-0.00006,33554431.00000,114840.00000
1962919164,1.53516,0.00000,0.00000,-285212672.00000,-1.00000
4211212287,0.02734,-0.64062,-0.65649,1614831871.00000,0.00000
4293263360,-0.00006,-0.00006,-0.00006,29450752.00000,-688071936.00000
6111335,0.00000,0.00000,0.00000,-36.00000,-1.00000
115142,-0.04956,-0.00220,1.00458,88.00000,0.00000
4294967295,-0.00006,0.01556,-0.96564,-53084159.00000,1079050204.00000
0,0.00000,-0.85938,-0.00006,-1.00000,-1023868673.00000
3523015936,1.35931,1.11328,0.00000,0.00000,-17920.00000
4294967295,1.43756,0.02753,-0.37500,1442825724.00000,16192.00000
0,-0.00470,-0.00006,-0.00006,-1023279105.00000,-520093245.00000
1079836613,0.00336,0.00000,0.00000,-5439488.00000,-1.00000
