Time,AX,AY,AZ,GPSX,GPSY,GPSZ
41152,-0.04517,-0.00232,0.97632,-30.00000,-95.00000
41347,-0.04468,-0.00262,1.00574,-48.00000,-87.00000
41547,-0.04535,-0.00195,1.00543,-64.00000,-76.00000
41749,-0.04541,-0.00232,1.00543,-78.00000,-61.00000
41951,-0.04681,-0.00348,1.00714,-89.00000,-44.00000
42154,-0.04828,-0.00464,1.00684,-96.00000,-25.00000
42353,-0.04541,-0.00281,1.00470,-99.00000,-5.00000
42552,-0.04669,-0.00262,1.00598,-99.00000,14.00000
42753,-0.04706,-0.00415,1.00507,-94.00000,33.00000
42945,-0.04608,-0.00305,1.00439,-86.00000,50.00000
43044,-0.04694,-0.00287,1.00354,-80.00000,59.00000
43151,-0.04657,-0.00311,1.00354,-73.00000,67.00000
43346,-0.04730,-0.00110,1.00293,-59.00000,80.00000
43448,-0.04633,-0.00201,1.00458,-50.00000,86.00000
43549,-0.04669,-0.00171,1.00415,-41.00000,90.00000
43650,-0.04535,-0.00287,1.00513,-32.00000,94.00000
43756,-0.04449,-0.00214,1.00500,-22.00000,97.00000
43856,-0.04755,-0.00244,1.00336,-12.00000,99.00000
43968,-0.04749,-0.00189,1.00287,-1.00000,99.00000
44170,-0.04712,-0.00269,1.00513,18.00000,98.00000
44366,-0.04730,-0.00177,1.00470,37.00000,92.00000
44567,-0.04663,-0.00232,1.00317,55.00000,83.00000
44766,-0.04675,-0.00311,1.00458,70.00000,70.00000
44960,-0.04657,-0.00146,1.00482,82.00000,55.00000
45060,-0.04688,-0.00348,1.00415,88.00000,47.00000
45169,-0.04761,-0.00293,1.00452,92.00000,37.00000
45362,-0.04761,-0.00226,1.00623,98.00000,18.00000
45463,-0.04608,-0.00220,1.00507,99.00000,8.00000
45570,-0.04578,-0.00214,1.00446,99.00000,-1.00000
45777,-0.04547,-0.00293,1.00476,97.00000,-22.00000
45979,-0.04425,-0.00262,1.00623,91.00000,-41.00000
46180,-0.18182,-0.04340,0.99835,80.00000,-58.00000
46379,-0.40564,0.02264,0.90436,67.00000,-73.00000
46582,-0.78461,-0.10791,0.62634,51.00000,-85.00000
46784,-0.77795,-0.01489,0.54480,33.00000,-94.00000
46977,-0.79340,-0.03955,0.57446,14.00000,-98.00000
47078,-0.78693,0.00055,0.58978,4.00000,-99.00000
47181,-0.78778,-0.00018,0.58936,-5.00000,-99.00000
47278,-0.81549,-0.01288,0.57556,-15.00000,-98.00000
47384,-0.81549,-0.01270,0.57538,-25.00000,-96.00000
47580,-0.83282,-0.00970,0.55481,-44.00000,-89.00000
